distance,distribution,trigger,dod,instance_name
28163.329990822822,C,endogenous,0.75,p99
28227.89498518456,C,endogenous,0.75,p99
29109.658723760844,C,endogenous,0.75,p99
29943.56188577412,C,endogenous,0.75,p99
26841.538465595047,C,endogenous,0.75,p99
29905.636557061836,C,endogenous,0.75,p99
26915.353605718912,C,endogenous,0.75,p99
28223.585627644326,C,endogenous,0.75,p99
28272.70552263185,C,endogenous,0.75,p99
27150.53469822652,C,endogenous,0.75,p99
30144.785520575402,C,endogenous,0.75,p99
29252.76965482888,C,endogenous,0.75,p99
28726.7897067263,C,endogenous,0.75,p99
28958.11150503003,C,endogenous,0.75,p99
28067.06794404792,C,endogenous,0.75,p99
27714.961181926283,C,endogenous,0.75,p99
27698.11898570109,C,endogenous,0.75,p99
28343.939722395447,C,endogenous,0.75,p99
31348.28685422792,C,endogenous,0.75,p99
28320.470505623234,C,endogenous,0.75,p99
26865.44944737481,C,endogenous,0.75,p99
30622.91890045849,C,endogenous,0.75,p99
27762.730269863492,C,endogenous,0.75,p99
28337.229700835403,C,endogenous,0.75,p99
28639.798111197237,C,endogenous,0.75,p99
27743.831950047606,C,endogenous,0.75,p99
27679.396275327206,C,endogenous,0.75,p99
29558.418139208105,C,endogenous,0.75,p99
27359.189046764586,C,endogenous,0.75,p99
27848.65854489507,C,endogenous,0.75,p99
28312.23758494734,C,endogenous,0.75,p99
27444.3732450499,C,endogenous,0.75,p99
28792.320294380013,C,endogenous,0.75,p99
29017.543362859247,C,endogenous,0.75,p99
27204.604056788397,C,endogenous,0.75,p99
28659.01444973572,C,endogenous,0.75,p99
30405.903629412784,C,endogenous,0.75,p99
29924.46925694561,C,endogenous,0.75,p99
29442.535967003136,C,endogenous,0.75,p99
31490.53747195254,C,endogenous,0.75,p99
29814.564180094352,C,endogenous,0.75,p99
28375.32154829788,C,endogenous,0.75,p99
27183.061842176987,C,endogenous,0.75,p99
28373.66392915041,C,endogenous,0.75,p99
27667.744560535302,C,endogenous,0.75,p99
34239.97465127993,C,exogenous,0.25,p100
36227.28908601368,C,exogenous,0.25,p100
36140.691611603914,C,exogenous,0.25,p100
37645.2614398159,C,exogenous,0.25,p100
38237.64915892683,C,exogenous,0.25,p100
34221.27097088752,C,exogenous,0.25,p100
37644.44645912438,C,exogenous,0.25,p100
36438.80514003747,C,exogenous,0.25,p100
36546.23019033665,C,exogenous,0.25,p100
37308.16367262312,C,exogenous,0.25,p100
36088.223705424236,C,exogenous,0.25,p100
36257.2125336822,C,exogenous,0.25,p100
39958.42264573215,C,exogenous,0.25,p100
37107.990333496935,C,exogenous,0.25,p100
38057.0791896878,C,exogenous,0.25,p100
36026.7983533744,C,exogenous,0.25,p100
41082.953589966295,C,exogenous,0.25,p100
39005.964795772736,C,exogenous,0.25,p100
30833.931557042983,C,exogenous,0.25,p100
34991.493940273576,C,exogenous,0.25,p100
38902.380571667556,C,exogenous,0.25,p100
37996.94477661085,C,exogenous,0.25,p100
42200.65285143829,C,exogenous,0.25,p100
40574.866645571055,C,exogenous,0.25,p100
36949.69096356858,C,exogenous,0.25,p100
37174.604077176766,C,exogenous,0.25,p100
35490.416877741016,C,exogenous,0.25,p100
37056.33658808349,C,exogenous,0.25,p100
38604.56500471156,C,exogenous,0.25,p100
36019.794087717106,C,exogenous,0.25,p100
36010.31274708185,C,exogenous,0.25,p100
36179.40201228691,C,exogenous,0.25,p100
36444.208020683785,C,exogenous,0.25,p100
35859.38135901294,C,exogenous,0.25,p100
35154.97020095076,C,exogenous,0.25,p100
36169.15143176474,C,exogenous,0.25,p100
39718.195424576115,C,exogenous,0.25,p100
39566.71541273754,C,exogenous,0.25,p100
38815.887177244265,C,exogenous,0.25,p100
37627.616542720585,C,exogenous,0.25,p100
38023.67696675506,C,exogenous,0.25,p100
36484.47376624598,C,exogenous,0.25,p100
36813.52497503143,C,exogenous,0.25,p100
38486.74655219358,C,exogenous,0.25,p100
36890.516760443934,C,exogenous,0.25,p100
34975.76974243725,C,exogenous,0.25,p100
36583.76574414529,C,exogenous,0.25,p100
38070.54472950671,C,exogenous,0.25,p100
38891.77760526056,C,exogenous,0.25,p100
36788.3776420716,C,exogenous,0.25,p100
35336.48195058457,C,exogenous,0.25,p100
37912.2501649638,C,exogenous,0.25,p100
36096.01989100689,C,exogenous,0.25,p100
40146.23842857698,C,exogenous,0.25,p100
38967.98088612669,C,exogenous,0.25,p100
37668.05463785323,C,exogenous,0.25,p100
37113.16232637943,C,exogenous,0.25,p100
37402.45710859662,C,exogenous,0.25,p100
40650.42142378565,C,exogenous,0.25,p100
37367.38885187417,C,exogenous,0.25,p100
40003.369863657346,C,exogenous,0.25,p100
35225.101815072805,C,exogenous,0.25,p100
37430.46359116838,C,exogenous,0.25,p100
39120.681641825184,C,exogenous,0.25,p100
38899.60971062469,C,exogenous,0.25,p100
37877.05726088353,C,exogenous,0.25,p100
35258.78131974279,C,exogenous,0.25,p100
39335.41543262177,C,exogenous,0.25,p100
35003.797735690016,C,exogenous,0.25,p100
37350.96152576353,C,exogenous,0.25,p100
37164.19142193472,C,exogenous,0.25,p100
37464.384027813816,C,exogenous,0.25,p100
36605.575567770466,C,exogenous,0.25,p100
38132.52132660038,C,exogenous,0.25,p100
37322.06553442292,C,exogenous,0.25,p100
41639.79777328355,C,exogenous,0.25,p100
35139.88999049901,C,exogenous,0.25,p100
37594.76056713209,C,exogenous,0.25,p100
35684.32011472251,C,exogenous,0.25,p100
36709.07170671615,C,exogenous,0.25,p100
34525.38086212824,C,exogenous,0.25,p100
40494.651893566166,C,exogenous,0.25,p100
40167.714612529846,C,exogenous,0.25,p100
41151.107403330876,C,exogenous,0.25,p100
37423.53464593631,C,exogenous,0.25,p100
37259.843805941695,C,exogenous,0.25,p100
36591.050584968936,C,exogenous,0.25,p100
38077.245972415876,C,exogenous,0.25,p100
35626.126638228474,C,exogenous,0.25,p100
38047.77323407096,C,exogenous,0.25,p100
36931.887973654455,C,exogenous,0.25,p100
37266.60903063667,C,exogenous,0.25,p100
34600.684013539554,C,exogenous,0.25,p100
37995.47743261848,C,exogenous,0.25,p100
38626.56613634269,C,exogenous,0.25,p100
38071.80695605815,C,exogenous,0.25,p100
37697.09757359141,C,exogenous,0.25,p100
39573.184580263034,C,exogenous,0.25,p100
40845.59055860841,C,exogenous,0.25,p100
35870.353845256854,C,exogenous,0.25,p100
37558.46351412896,C,exogenous,0.25,p100
40127.512240145814,C,exogenous,0.25,p100
36075.69953331341,C,exogenous,0.25,p100
37637.47964458207,C,exogenous,0.25,p100
38739.095917044964,C,exogenous,0.25,p100
40074.2721090353,C,exogenous,0.25,p100
36934.34143018145,C,exogenous,0.25,p100
38985.08995214649,C,exogenous,0.25,p100
37310.621521764646,C,exogenous,0.25,p100
39194.41346081147,C,exogenous,0.25,p100
37525.62170353975,C,exogenous,0.25,p100
36995.72132163509,C,exogenous,0.25,p100
35028.591797004716,C,exogenous,0.25,p100
37500.47051566361,C,exogenous,0.25,p100
39642.299353692215,C,exogenous,0.25,p100
35969.10060239675,C,exogenous,0.25,p100
39186.08048516265,C,exogenous,0.25,p100
38467.333652446745,C,exogenous,0.25,p100
37150.740958587834,C,exogenous,0.25,p100
37684.510535844325,C,exogenous,0.25,p100
50264.40558208456,C,exogenous,0.25,p101
42214.17753961257,C,exogenous,0.25,p101
44337.664355700275,C,exogenous,0.25,p101
42114.41203528002,C,exogenous,0.25,p101
45083.207523805075,C,exogenous,0.25,p101
47653.6990382067,C,exogenous,0.25,p101
42239.457721182254,C,exogenous,0.25,p101
45615.13677164208,C,exogenous,0.25,p101
42534.14702178239,C,exogenous,0.25,p101
43873.924757576526,C,exogenous,0.25,p101
43783.82703709275,C,exogenous,0.25,p101
40454.770414055165,C,exogenous,0.25,p101
39921.656530998865,C,exogenous,0.25,p101
43837.801360209836,C,exogenous,0.25,p101
39681.496492780505,C,exogenous,0.25,p101
40489.90378901292,C,exogenous,0.25,p101
42575.950693001134,C,exogenous,0.25,p101
41384.683271868686,C,exogenous,0.25,p101
43387.205083105364,C,exogenous,0.25,p101
43752.052737941565,C,exogenous,0.25,p101
44885.354755543085,C,exogenous,0.25,p101
44418.432853708124,C,exogenous,0.25,p101
42017.15910397367,C,exogenous,0.25,p101
43886.33664236003,C,exogenous,0.25,p101
41544.99880376241,C,exogenous,0.25,p101
43947.16408342696,C,exogenous,0.25,p101
41920.53748204312,C,exogenous,0.25,p101
43631.738625734695,C,exogenous,0.25,p101
42943.39405104399,C,exogenous,0.25,p101
45217.60713177212,C,exogenous,0.25,p101
43648.35956696325,C,exogenous,0.25,p101
40343.727102231904,C,exogenous,0.25,p101
44992.40463690339,C,exogenous,0.25,p101
40631.89920163755,C,exogenous,0.25,p101
42088.90929526674,C,exogenous,0.25,p101
47988.65443299924,C,exogenous,0.25,p101
41158.6451162664,C,exogenous,0.25,p101
43619.44045852855,C,exogenous,0.25,p101
39445.80875196065,C,exogenous,0.25,p101
41635.91898016159,C,exogenous,0.25,p101
44853.3405441467,C,exogenous,0.25,p101
43515.25799414934,C,exogenous,0.25,p101
43431.40494094459,C,exogenous,0.25,p101
43477.49145365331,C,exogenous,0.25,p101
43700.29079543704,C,exogenous,0.25,p101
45594.09035249536,C,exogenous,0.25,p101
44505.29843053797,C,exogenous,0.25,p101
43366.18305181389,C,exogenous,0.25,p101
42727.778154499596,C,exogenous,0.25,p101
47881.27492527305,C,exogenous,0.25,p101
41266.225476033214,C,exogenous,0.25,p101
44547.83590533443,C,exogenous,0.25,p101
40286.9232456969,C,exogenous,0.25,p101
42510.0470881521,C,exogenous,0.25,p101
43857.753171705765,C,exogenous,0.25,p101
40640.10155572278,C,exogenous,0.25,p101
39592.239064211804,C,exogenous,0.25,p101
44791.966887912975,C,exogenous,0.25,p101
40319.030271011055,C,exogenous,0.25,p101
40911.661959180776,C,exogenous,0.25,p101
42831.101894164065,C,exogenous,0.25,p101
43455.64635875591,C,exogenous,0.25,p101
44821.783317379675,C,exogenous,0.25,p101
37679.73970237103,C,exogenous,0.25,p101
45349.19684418573,C,exogenous,0.25,p101
43950.90461469504,C,exogenous,0.25,p101
43453.33520311296,C,exogenous,0.25,p101
42586.790150743465,C,exogenous,0.25,p101
46124.231920626866,C,exogenous,0.25,p101
40843.695551880985,C,exogenous,0.25,p101
43834.727947028834,C,exogenous,0.25,p101
45449.89075670879,C,exogenous,0.25,p101
42192.977893632575,C,exogenous,0.25,p101
46786.97361386388,C,exogenous,0.25,p101
47185.22624192841,C,exogenous,0.25,p101
44739.144635593904,C,exogenous,0.25,p101
45152.01271009997,C,exogenous,0.25,p101
45620.72438963151,C,exogenous,0.25,p101
48770.39657042715,C,exogenous,0.25,p101
44542.33956522125,C,exogenous,0.25,p101
43240.498487410485,C,exogenous,0.25,p101
41514.101753638846,C,exogenous,0.25,p101
42802.01760683689,C,exogenous,0.25,p101
44499.75872329405,C,exogenous,0.25,p101
45273.90242381983,C,exogenous,0.25,p101
41925.21926763144,C,exogenous,0.25,p101
43239.374563676516,C,exogenous,0.25,p101
43077.32809215351,C,exogenous,0.25,p101
44805.63657416323,C,exogenous,0.25,p101
41525.84439573766,C,exogenous,0.25,p101
43271.84522921252,C,exogenous,0.25,p101
41406.01982879715,C,exogenous,0.25,p101
43906.76540187629,C,exogenous,0.25,p101
45790.768652954226,C,exogenous,0.25,p101
42210.59727722907,C,exogenous,0.25,p101
42940.12578155765,C,exogenous,0.25,p101
47842.79770672706,C,exogenous,0.25,p101
48059.432033521785,C,exogenous,0.25,p101
46422.670027813576,C,exogenous,0.25,p101
40549.830623014124,C,exogenous,0.25,p101
44999.696106621035,C,exogenous,0.25,p101
41776.48749426753,C,exogenous,0.25,p101
40487.76241630773,C,exogenous,0.25,p101
44012.83100695954,C,exogenous,0.25,p101
42947.712108685984,C,exogenous,0.25,p101
44620.996918990495,C,exogenous,0.25,p101
42586.733100187805,C,exogenous,0.25,p101
42665.64099844301,C,exogenous,0.25,p101
43381.026235147285,C,exogenous,0.25,p101
42162.67192939366,C,exogenous,0.25,p101
47522.65217998101,C,exogenous,0.25,p101
43326.70764857352,C,exogenous,0.25,p101
44409.2390813504,C,exogenous,0.25,p101
46585.987476308845,C,exogenous,0.25,p101
42501.64470481297,C,exogenous,0.25,p101
43213.45554167211,C,exogenous,0.25,p101
45341.465302052784,C,exogenous,0.25,p101
41514.44101843917,C,exogenous,0.25,p101
43065.613864130486,C,exogenous,0.25,p101
41469.5438049709,C,exogenous,0.25,p101
40384.5132211967,C,exogenous,0.25,p82
41406.454516472404,C,exogenous,0.25,p82
38324.16069637748,C,exogenous,0.25,p82
42632.94673688665,C,exogenous,0.25,p82
41417.73162492497,C,exogenous,0.25,p82
37742.918914828464,C,exogenous,0.25,p82
40697.00097548981,C,exogenous,0.25,p82
39010.245693640536,C,exogenous,0.25,p82
43307.443847169474,C,exogenous,0.25,p82
41892.75786838673,C,exogenous,0.25,p82
42601.88304672318,C,exogenous,0.25,p82
42229.255450022654,C,exogenous,0.25,p82
36769.68967171311,C,exogenous,0.25,p82
36905.52482407844,C,exogenous,0.25,p82
40597.94869092044,C,exogenous,0.25,p82
42188.175012767184,C,exogenous,0.25,p82
38409.14035045185,C,exogenous,0.25,p82
41404.190807749335,C,exogenous,0.25,p82
44417.52728190597,C,exogenous,0.25,p82
43965.51880686498,C,exogenous,0.25,p82
42862.285055099885,C,exogenous,0.25,p82
39731.61759699712,C,exogenous,0.25,p82
42402.197786166515,C,exogenous,0.25,p82
41836.62336809071,C,exogenous,0.25,p82
41128.66075088703,C,exogenous,0.25,p82
39216.75363022166,C,exogenous,0.25,p82
41672.30151063027,C,exogenous,0.25,p82
38895.28613808226,C,exogenous,0.25,p82
41445.95172927972,C,exogenous,0.25,p82
42508.19588134683,C,exogenous,0.25,p82
39338.409368426735,C,exogenous,0.25,p82
41607.363943862365,C,exogenous,0.25,p82
38936.857235596,C,exogenous,0.25,p82
42590.96820110945,C,exogenous,0.25,p82
43460.01139490444,C,exogenous,0.25,p82
37947.816984780045,C,exogenous,0.25,p82
41132.96601507143,C,exogenous,0.25,p82
39446.4984385761,C,exogenous,0.25,p82
43419.09227272416,C,exogenous,0.25,p82
44058.14769693239,C,exogenous,0.25,p82
42361.88682408971,C,exogenous,0.25,p82
38853.67272296465,C,exogenous,0.25,p82
38799.52775102109,C,exogenous,0.25,p82
39105.11558180795,C,exogenous,0.25,p82
41409.00689501835,C,exogenous,0.25,p82
40825.91753980966,C,exogenous,0.25,p82
43503.97752424957,C,exogenous,0.25,p82
40117.83858760591,C,exogenous,0.25,p82
37796.970502248994,C,exogenous,0.25,p82
43064.953448129934,C,exogenous,0.25,p82
42999.872806451735,C,exogenous,0.25,p82
40576.75389967226,C,exogenous,0.25,p82
42370.4052222406,C,exogenous,0.25,p82
39111.413129820685,C,exogenous,0.25,p82
46390.69641425993,C,exogenous,0.25,p82
43528.949371004084,C,exogenous,0.25,p82
43632.095869972654,C,exogenous,0.25,p82
41527.71087179813,C,exogenous,0.25,p82
42713.34532750026,C,exogenous,0.25,p82
42101.2480849012,C,exogenous,0.25,p82
41668.304979361434,C,exogenous,0.25,p82
38473.58739936576,C,exogenous,0.25,p82
45471.86657128479,C,exogenous,0.25,p82
40074.90945772011,C,exogenous,0.25,p82
42931.16782350177,C,exogenous,0.25,p82
44166.31772781573,C,exogenous,0.25,p82
40910.811376818085,C,exogenous,0.25,p82
38341.273958455764,C,exogenous,0.25,p82
42046.156307851415,C,exogenous,0.25,p82
40409.797608222274,C,exogenous,0.25,p82
40302.43561651751,C,exogenous,0.25,p82
41963.23708732182,C,exogenous,0.25,p82
40216.46861102856,C,exogenous,0.25,p82
44312.26145419689,C,exogenous,0.25,p82
38104.195241315865,C,exogenous,0.25,p82
44241.95892777295,C,exogenous,0.25,p82
45275.64628188341,C,exogenous,0.25,p82
41208.99147019588,C,exogenous,0.25,p82
39852.87956514289,C,exogenous,0.25,p82
43086.163295957296,C,exogenous,0.25,p82
42053.62639811383,C,exogenous,0.25,p82
43192.258264594886,C,exogenous,0.25,p82
42195.77217846855,C,exogenous,0.25,p82
42176.02789686574,C,exogenous,0.25,p82
42422.57731859512,C,exogenous,0.25,p82
43866.70472170446,C,exogenous,0.25,p82
48616.68253721635,C,exogenous,0.25,p82
47693.078207578226,C,exogenous,0.25,p82
39217.62770314465,C,exogenous,0.25,p82
39675.87849562458,C,exogenous,0.25,p82
43034.56371363143,C,exogenous,0.25,p82
42863.72500582503,C,exogenous,0.25,p82
41303.767838237785,C,exogenous,0.25,p82
43361.0131386091,C,exogenous,0.25,p82
43233.835350551315,C,exogenous,0.25,p82
39351.22888820932,C,exogenous,0.25,p82
40169.86108849981,C,exogenous,0.25,p82
42144.3162596804,C,exogenous,0.25,p82
39433.52920534154,C,exogenous,0.25,p82
41009.3662065045,C,exogenous,0.25,p82
37983.89811779431,C,exogenous,0.25,p82
41245.708243998575,C,exogenous,0.25,p82
43797.30936485472,C,exogenous,0.25,p82
37294.50419526925,C,exogenous,0.25,p82
43869.16939424636,C,exogenous,0.25,p82
43542.13661708751,C,exogenous,0.25,p82
37989.9162800244,C,exogenous,0.25,p82
41602.871266057904,C,exogenous,0.25,p82
42202.339755349734,C,exogenous,0.25,p82
45967.67460583839,C,exogenous,0.25,p82
40207.24032314275,C,exogenous,0.25,p82
40365.876217764206,C,exogenous,0.25,p82
39592.86999514116,C,exogenous,0.25,p82
43745.77635480253,C,exogenous,0.25,p82
42834.97170447243,C,exogenous,0.25,p82
41457.35915148913,C,exogenous,0.25,p82
41680.881194425325,C,exogenous,0.25,p82
41197.81089251837,C,exogenous,0.25,p82
42177.57837897683,C,exogenous,0.25,p82
39262.27989341301,C,exogenous,0.25,p82
35450.031740964914,C,exogenous,0.25,p83
37712.037765363435,C,exogenous,0.25,p83
37914.729424525,C,exogenous,0.25,p83
35970.68489717017,C,exogenous,0.25,p83
38322.000973271766,C,exogenous,0.25,p83
39138.76748075683,C,exogenous,0.25,p83
38962.51613933213,C,exogenous,0.25,p83
37308.075151886944,C,exogenous,0.25,p83
36683.00090763258,C,exogenous,0.25,p83
36089.48673709282,C,exogenous,0.25,p83
36635.677024213546,C,exogenous,0.25,p83
36034.46009615272,C,exogenous,0.25,p83
35712.14817798575,C,exogenous,0.25,p83
35947.71358074522,C,exogenous,0.25,p83
39044.43528664214,C,exogenous,0.25,p83
39767.8310846251,C,exogenous,0.25,p83
37716.922873294614,C,exogenous,0.25,p83
35634.12039657928,C,exogenous,0.25,p83
35604.60202297842,C,exogenous,0.25,p83
40667.9367222959,C,exogenous,0.25,p83
36002.91456238447,C,exogenous,0.25,p83
37362.99628588313,C,exogenous,0.25,p83
38856.4811561068,C,exogenous,0.25,p83
34180.037914590284,C,exogenous,0.25,p83
37510.14309295853,C,exogenous,0.25,p83
39272.960683107005,C,exogenous,0.25,p83
34371.03413182589,C,exogenous,0.25,p83
39481.91914198488,C,exogenous,0.25,p83
37266.2632655546,C,exogenous,0.25,p83
38867.84559386786,C,exogenous,0.25,p83
36349.41791088478,C,exogenous,0.25,p83
36153.29200569539,C,exogenous,0.25,p83
35041.405285926405,C,exogenous,0.25,p83
37103.15839278876,C,exogenous,0.25,p83
36708.3170822539,C,exogenous,0.25,p83
37851.448558171476,C,exogenous,0.25,p83
37732.39708167692,C,exogenous,0.25,p83
36448.08127930293,C,exogenous,0.25,p83
35266.65239997453,C,exogenous,0.25,p83
35508.31589825232,C,exogenous,0.25,p83
39437.344766283,C,exogenous,0.25,p83
37983.990339626165,C,exogenous,0.25,p83
38486.989962537766,C,exogenous,0.25,p83
37882.17898099536,C,exogenous,0.25,p83
41545.33677012202,C,exogenous,0.25,p83
36220.038598721745,C,exogenous,0.25,p83
35937.684065066256,C,exogenous,0.25,p83
36097.3387321453,C,exogenous,0.25,p83
35759.063373643636,C,exogenous,0.25,p83
35850.153600514546,C,exogenous,0.25,p83
36254.67697190275,C,exogenous,0.25,p83
34289.53534939854,C,exogenous,0.25,p83
35424.27743884877,C,exogenous,0.25,p83
34463.949550783655,C,exogenous,0.25,p83
34504.617422951946,C,exogenous,0.25,p83
39543.42305145857,C,exogenous,0.25,p83
38484.856542006266,C,exogenous,0.25,p83
35904.713880761345,C,exogenous,0.25,p83
36444.29458475162,C,exogenous,0.25,p83
37206.34355677791,C,exogenous,0.25,p83
33795.91128550672,C,exogenous,0.25,p83
41485.07291210338,C,exogenous,0.25,p83
38915.55949029476,C,exogenous,0.25,p83
35729.09335199774,C,exogenous,0.25,p83
34454.153477803535,C,exogenous,0.25,p83
36578.32128492781,C,exogenous,0.25,p83
40249.238752614314,C,exogenous,0.25,p83
37080.796908425786,C,exogenous,0.25,p83
38709.100815163,C,exogenous,0.25,p83
34981.810507666865,C,exogenous,0.25,p83
35528.026632226465,C,exogenous,0.25,p83
34950.0155832648,C,exogenous,0.25,p83
38393.81944863458,C,exogenous,0.25,p83
36617.187367534134,C,exogenous,0.25,p83
37936.133128584974,C,exogenous,0.25,p83
38555.900686872184,C,exogenous,0.25,p83
36549.68746713486,C,exogenous,0.25,p83
36891.66510446919,C,exogenous,0.25,p83
34526.605561537275,C,exogenous,0.25,p83
39405.27145519196,C,exogenous,0.25,p83
